0: frame-1
0053 and 0114: [12/30], H[6], 0.04sec
0039 and 0114: 26 matches, 0.01sec, #2
0050 and 0114: 20 matches, 0.00sec, #1
0051 and 0114: 24 matches, 0.00sec, #1
0054 and 0114: 23 matches, 0.01sec, #0
0039 and 0114: [14/26], H[7], 0.01sec
0052 and 0114: 27 matches, 0.01sec, #1
0055 and 0114: 21 matches, 0.01sec, #0
0040 and 0114: 25 matches, 0.01sec, #2
0056 and 0114: 32 matches, 0.01sec, #0
0052 and 0114: [15/27], H[6], 0.03sec
0040 and 0114: [14/25], H[8], 0.02sec
0063 and 0114: 25 matches, 0.00sec, #1
0056 and 0114: [16/32], H[7], 0.03sec
0041 and 0114: 22 matches, 0.01sec, #2
0042 and 0114: 23 matches, 0.01sec, #2
0057 and 0114: 26 matches, 0.01sec, #0
0073 and 0114: 30 matches, 0.01sec, #2
0063 and 0114: [13/25], H[5], 0.03sec
0057 and 0114: [16/26], H[4], 0.01sec
0064 and 0114: 21 matches, 0.01sec, #1
0065 and 0114: 25 matches, 0.00sec, #1
0073 and 0114: [16/30], H[6], 0.03sec
0058 and 0114: 28 matches, 0.01sec, #0
0074 and 0114: 24 matches, 0.01sec, #2
0065 and 0114: [12/25], H[6], 0.03sec
0058 and 0114: [20/28], H[7], 0.01sec
0075 and 0114: 33 matches, 0.00sec, #2
0066 and 0114: 21 matches, 0.01sec, #1
0059 and 0114: 13 matches, 0.01sec, #0
0067 and 0114: 20 matches, 0.00sec, #1
0060 and 0114: 23 matches, 0.01sec, #0
0068 and 0114: 28 matches, 0.00sec, #1
0075 and 0114: [14/33], H[7], 0.03sec
0061 and 0114: 29 matches, 0.00sec, #0
0076 and 0114: 24 matches, 0.01sec, #2
0077 and 0114: 27 matches, 0.00sec, #2
0068 and 0114: [14/28], H[5], 0.02sec
0069 and 0114: 21 matches, 0.01sec, #1
0070 and 0114: 22 matches, 0.00sec, #1
0061 and 0114: [13/29], H[5], 0.03sec
0071 and 0114: 28 matches, 0.00sec, #1
0077 and 0114: [13/27], H[4], 0.03sec
0062 and 0114: 24 matches, 0.01sec, #0
0078 and 0114: 27 matches, 0.01sec, #2
0071 and 0114: [15/28], H[6], 0.02sec
0083 and 0114: 39 matches, 0.01sec, #0
0078 and 0114: [15/27], H[8], 0.01sec
0072 and 0114: 29 matches, 0.01sec, #1
0079 and 0114: 29 matches, 0.01sec, #2
0083 and 0114: [19/39], H[5], 0.02sec
0084 and 0114: 33 matches, 0.01sec, #0
0072 and 0114: [14/29], H[4], 0.03sec
0079 and 0114: [14/29], H[7], 0.03sec
0093 and 0114: 56 matches, 0.01sec, #1
0080 and 0114: 28 matches, 0.01sec, #2
0084 and 0114: [20/33], H[6], 0.02sec
0093 and 0114: [37/56], H[11], 0.01sec
0085 and 0114: 34 matches, 0.01sec, #0
0094 and 0114: 55 matches, 0.01sec, #1
0080 and 0114: [14/28], H[5], 0.02sec
0081 and 0114: 26 matches, 0.01sec, #2
0085 and 0114: [19/34], H[5], 0.02sec
0094 and 0114: [30/55], H[9], 0.02sec
0081 and 0114: [16/26], H[7], 0.01sec
0086 and 0114: 32 matches, 0.01sec, #0
0095 and 0114: 58 matches, 0.01sec, #1
0086 and 0114: [20/32], H[9], 0.01sec
0082 and 0114: 27 matches, 0.01sec, #2
0095 and 0114: [33/58], H[12], 0.01sec
0087 and 0114: 43 matches, 0.01sec, #0
0082 and 0114: [13/27], H[6], 0.01sec
0096 and 0114: 62 matches, 0.01sec, #1
0103 and 0114: 86 matches, 0.01sec, #2
0096 and 0114: [37/62], H[14], 0.01sec
0087 and 0114: [20/43], H[8], 0.03sec
0103 and 0114: [55/86], H[20], 0.01sec
0097 and 0114: 72 matches, 0.01sec, #1
0088 and 0114: 35 matches, 0.01sec, #0
0104 and 0114: 92 matches, 0.01sec, #2
0097 and 0114: [38/72], H[16], 0.02sec
0088 and 0114: [21/35], H[8], 0.01sec
0098 and 0114: 77 matches, 0.01sec, #1
0104 and 0114: [66/92], H[17], 0.01sec
0089 and 0114: 50 matches, 0.01sec, #0
0105 and 0114: 106 matches, 0.01sec, #2
0098 and 0114: [42/77], H[17], 0.02sec
0105 and 0114: [62/106], H[31], 0.01sec
0089 and 0114: [28/50], H[10], 0.02sec
0099 and 0114: 74 matches, 0.01sec, #1
0106 and 0114: 101 matches, 0.01sec, #2
0090 and 0114: 39 matches, 0.01sec, #0
0099 and 0114: [48/74], H[22], 0.01sec
0106 and 0114: [71/101], H[28], 0.01sec
0100 and 0114: 69 matches, 0.01sec, #1
0090 and 0114: [22/39], H[5], 0.02sec
0107 and 0114: 98 matches, 0.01sec, #2
0100 and 0114: [50/69], H[18], 0.01sec
0091 and 0114: 47 matches, 0.01sec, #0
0107 and 0114: [81/98], H[22], 0.01sec
0101 and 0114: 81 matches, 0.01sec, #1
0108 and 0114: 95 matches, 0.01sec, #2
0101 and 0114: [53/81], H[25], 0.01sec
0108 and 0114: [74/95], H[33], 0.00sec
0091 and 0114: [23/47], H[8], 0.03sec
0102 and 0114: 75 matches, 0.01sec, #1
0109 and 0114: 119 matches, 0.01sec, #2
0102 and 0114: [55/75], H[19], 0.01sec
0092 and 0114: 52 matches, 0.01sec, #0
0109 and 0114: [81/119], H[52], 0.00sec
0113 and 0114: 188 matches, 0.01sec, #1
0092 and 0114: [28/52], H[11], 0.01sec
0113 and 0114: [173/188], H[139], 0.00sec
0110 and 0114: 141 matches, 0.01sec, #2
0009 and 0115: 23 matches, 0.01sec, #0
0110 and 0114: [107/141], H[67], 0.00sec
0000 and 0115: 20 matches, 0.00sec, #1
0010 and 0115: 25 matches, 0.01sec, #0
0111 and 0114: 130 matches, 0.01sec, #2
0001 and 0115: 18 matches, 0.00sec, #1
0111 and 0114: [98/130], H[64], 0.00sec
0010 and 0115: [16/25], H[7], 0.01sec
0002 and 0115: 21 matches, 0.00sec, #1
0112 and 0114: 149 matches, 0.01sec, #2
0011 and 0115: 23 matches, 0.01sec, #0
0112 and 0114: [124/149], H[90], 0.00sec
0003 and 0115: 22 matches, 0.01sec, #1
0012 and 0115: 24 matches, 0.01sec, #0
0019 and 0115: 25 matches, 0.01sec, #2
0004 and 0115: 20 matches, 0.01sec, #1
0013 and 0115: 22 matches, 0.01sec, #0
0005 and 0115: 14 matches, 0.00sec, #1
0019 and 0115: [14/25], H[7], 0.01sec
0014 and 0115: 19 matches, 0.01sec, #0
0006 and 0115: 18 matches, 0.01sec, #1
0020 and 0115: 22 matches, 0.01sec, #2
0015 and 0115: 19 matches, 0.01sec, #0
0007 and 0115: 16 matches, 0.01sec, #1
0021 and 0115: 23 matches, 0.01sec, #2
0016 and 0115: 20 matches, 0.01sec, #0
0008 and 0115: 29 matches, 0.01sec, #1
0022 and 0115: 25 matches, 0.01sec, #2
0017 and 0115: 21 matches, 0.01sec, #0
0022 and 0115: [14/25], H[7], 0.01sec
0018 and 0115: 25 matches, 0.00sec, #0
0008 and 0115: [16/29], H[9], 0.02sec
0023 and 0115: 23 matches, 0.01sec, #2
0018 and 0115: [15/25], H[8], 0.01sec
0024 and 0115: 25 matches, 0.01sec, #2
0029 and 0115: 18 matches, 0.01sec, #1
0024 and 0115: [13/25], H[7], 0.01sec
0030 and 0115: 25 matches, 0.01sec, #1
0039 and 0115: 27 matches, 0.01sec, #0
0025 and 0115: 27 matches, 0.01sec, #2
0030 and 0115: [16/25], H[5], 0.01sec
0025 and 0115: [16/27], H[8], 0.01sec
0031 and 0115: 24 matches, 0.01sec, #1
0039 and 0115: [14/27], H[8], 0.02sec
0026 and 0115: 24 matches, 0.01sec, #2
0032 and 0115: 21 matches, 0.01sec, #1
0027 and 0115: 21 matches, 0.01sec, #2
0033 and 0115: 25 matches, 0.01sec, #1
0040 and 0115: 21 matches, 0.02sec, #0
0028 and 0115: 25 matches, 0.01sec, #2
0033 and 0115: [13/25], H[6], 0.01sec
0041 and 0115: 18 matches, 0.01sec, #0
0028 and 0115: [15/25], H[6], 0.01sec
0034 and 0115: 26 matches, 0.01sec, #1
0042 and 0115: 25 matches, 0.01sec, #0
0049 and 0115: 20 matches, 0.01sec, #2
0050 and 0115: 28 matches, 0.00sec, #2
0042 and 0115: [11/25], H[5], 0.04sec
0034 and 0115: [14/26], H[7], 0.05sec
0050 and 0115: [13/28], H[6], 0.03sec
0043 and 0115: 22 matches, 0.01sec, #0
0035 and 0115: 24 matches, 0.01sec, #1
0044 and 0115: 19 matches, 0.02sec, #0
0036 and 0115: 20 matches, 0.02sec, #1
0051 and 0115: 32 matches, 0.02sec, #2
0045 and 0115: 20 matches, 0.01sec, #0
0037 and 0115: 17 matches, 0.01sec, #1
0051 and 0115: [20/32], H[6], 0.01sec
0046 and 0115: 24 matches, 0.01sec, #0
0038 and 0115: 18 matches, 0.01sec, #1
0052 and 0115: 29 matches, 0.01sec, #2
0047 and 0115: 17 matches, 0.01sec, #0
0059 and 0115: 20 matches, 0.01sec, #1
0048 and 0115: 25 matches, 0.01sec, #0
0052 and 0115: [17/29], H[6], 0.01sec
0060 and 0115: 24 matches, 0.01sec, #1
0053 and 0115: 29 matches, 0.00sec, #2
0061 and 0115: 29 matches, 0.01sec, #1
0048 and 0115: [13/25], H[6], 0.02sec
0053 and 0115: [16/29], H[10], 0.01sec
0069 and 0115: 20 matches, 0.01sec, #0
0054 and 0115: 29 matches, 0.01sec, #2
0061 and 0115: [15/29], H[4], 0.02sec
0070 and 0115: 29 matches, 0.01sec, #0
0062 and 0115: 21 matches, 0.00sec, #1
0063 and 0115: 19 matches, 0.00sec, #1
0054 and 0115: [16/29], H[8], 0.02sec
0064 and 0115: 19 matches, 0.00sec, #1
0070 and 0115: [13/29], H[8], 0.02sec
0055 and 0115: 23 matches, 0.01sec, #2
0065 and 0115: 26 matches, 0.01sec, #1
0056 and 0115: 25 matches, 0.00sec, #2
0071 and 0115: 27 matches, 0.01sec, #0
0065 and 0115: [13/26], H[9], 0.01sec
0056 and 0115: [14/25], H[6], 0.01sec
0071 and 0115: [14/27], H[8], 0.01sec
0066 and 0115: 22 matches, 0.01sec, #1
0057 and 0115: 25 matches, 0.01sec, #2
0067 and 0115: 20 matches, 0.01sec, #1
0072 and 0115: 29 matches, 0.01sec, #0
0068 and 0115: 25 matches, 0.01sec, #1
0057 and 0115: [13/25], H[6], 0.02sec
0072 and 0115: [14/29], H[5], 0.02sec
0068 and 0115: [12/25], H[9], 0.01sec
0058 and 0115: 21 matches, 0.01sec, #2
0073 and 0115: 24 matches, 0.01sec, #0
0079 and 0115: 33 matches, 0.01sec, #2
0089 and 0115: 44 matches, 0.02sec, #1
0074 and 0115: 26 matches, 0.01sec, #0
0079 and 0115: [18/33], H[7], 0.01sec
0080 and 0115: 31 matches, 0.01sec, #2
0089 and 0115: [21/44], H[7], 0.02sec
0090 and 0115: 42 matches, 0.01sec, #1
0080 and 0115: [20/31], H[7], 0.02sec
0074 and 0115: [13/26], H[6], 0.04sec
0090 and 0115: [24/42], H[10], 0.01sec
0081 and 0115: 38 matches, 0.01sec, #2
0075 and 0115: 26 matches, 0.01sec, #0
0091 and 0115: 38 matches, 0.01sec, #1
0091 and 0115: [22/38], H[10], 0.01sec
0075 and 0115: [14/26], H[6], 0.02sec
0081 and 0115: [18/38], H[5], 0.03sec
0092 and 0115: 44 matches, 0.01sec, #1
0076 and 0115: 24 matches, 0.01sec, #0
0082 and 0115: 31 matches, 0.01sec, #2
0092 and 0115: [22/44], H[11], 0.01sec
0077 and 0115: 35 matches, 0.01sec, #0
0093 and 0115: 53 matches, 0.01sec, #1
0082 and 0115: [16/31], H[6], 0.02sec
0093 and 0115: [30/53], H[13], 0.01sec
0083 and 0115: 43 matches, 0.01sec, #2
0077 and 0115: [17/35], H[7], 0.03sec
0094 and 0115: 56 matches, 0.01sec, #1
0078 and 0115: 30 matches, 0.00sec, #0
0094 and 0115: [30/56], H[11], 0.01sec
0095 and 0115: 61 matches, 0.01sec, #1
0078 and 0115: [16/30], H[5], 0.02sec
0083 and 0115: [22/43], H[8], 0.04sec
0095 and 0115: [33/61], H[11], 0.01sec
0099 and 0115: 71 matches, 0.01sec, #0
0084 and 0115: 36 matches, 0.01sec, #2
0096 and 0115: 57 matches, 0.01sec, #1
0099 and 0115: [39/71], H[12], 0.02sec
0096 and 0115: [35/57], H[16], 0.01sec
0084 and 0115: [19/36], H[5], 0.03sec
0100 and 0115: 78 matches, 0.01sec, #0
0097 and 0115: 68 matches, 0.01sec, #1
0100 and 0115: [51/78], H[25], 0.01sec
0085 and 0115: 42 matches, 0.00sec, #2
0101 and 0115: 74 matches, 0.01sec, #0
0097 and 0115: [36/68], H[13], 0.02sec
0101 and 0115: [52/74], H[16], 0.01sec
0098 and 0115: 71 matches, 0.01sec, #1
0085 and 0115: [21/42], H[7], 0.03sec
0102 and 0115: 77 matches, 0.01sec, #0
0098 and 0115: [39/71], H[16], 0.01sec
0086 and 0115: 31 matches, 0.01sec, #2
0102 and 0115: [50/77], H[15], 0.01sec
0109 and 0115: 111 matches, 0.01sec, #1
0086 and 0115: [17/31], H[9], 0.01sec
0109 and 0115: [87/111], H[38], 0.00sec
0103 and 0115: 85 matches, 0.01sec, #0
0087 and 0115: 45 matches, 0.01sec, #2
0103 and 0115: [57/85], H[19], 0.01sec
0110 and 0115: 118 matches, 0.01sec, #1
0104 and 0115: 90 matches, 0.01sec, #0
0110 and 0115: [80/118], H[43], 0.01sec
0087 and 0115: [22/45], H[11], 0.02sec
0104 and 0115: [59/90], H[21], 0.01sec
0111 and 0115: 129 matches, 0.01sec, #1
0111 and 0115: [93/129], H[54], 0.00sec
0088 and 0115: 45 matches, 0.01sec, #2
0105 and 0115: 99 matches, 0.01sec, #0
0112 and 0115: 137 matches, 0.01sec, #1
0105 and 0115: [71/99], H[21], 0.01sec
0112 and 0115: [109/137], H[71], 0.00sec
0088 and 0115: [20/45], H[10], 0.03sec
0106 and 0115: 99 matches, 0.01sec, #0
0113 and 0115: 173 matches, 0.01sec, #1
0004 and 0116: 21 matches, 0.00sec, #2
0113 and 0115: [147/173], H[104], 0.00sec
0106 and 0115: [64/99], H[22], 0.01sec
0005 and 0116: 22 matches, 0.00sec, #2
0114 and 0115: 170 matches, 0.01sec, #1
0107 and 0115: 90 matches, 0.01sec, #0
0006 and 0116: 25 matches, 0.00sec, #2
0114 and 0115: [156/170], H[92], 0.00sec
0107 and 0115: [65/90], H[33], 0.01sec
0006 and 0116: [17/25], H[12], 0.00sec
0000 and 0116: 17 matches, 0.00sec, #1
0108 and 0115: 93 matches, 0.01sec, #0
0007 and 0116: 14 matches, 0.01sec, #2
0108 and 0115: [67/93], H[36], 0.00sec
0001 and 0116: 24 matches, 0.01sec, #1
0008 and 0116: 26 matches, 0.01sec, #2
0002 and 0116: 22 matches, 0.00sec, #1
0014 and 0116: 22 matches, 0.01sec, #0
0003 and 0116: 23 matches, 0.01sec, #1
0015 and 0116: 14 matches, 0.01sec, #0
0008 and 0116: [17/26], H[8], 0.02sec
0024 and 0116: 28 matches, 0.01sec, #1
0016 and 0116: 27 matches, 0.01sec, #0
0009 and 0116: 22 matches, 0.01sec, #2
0024 and 0116: [16/28], H[8], 0.01sec
0010 and 0116: 31 matches, 0.00sec, #2
0016 and 0116: [16/27], H[9], 0.01sec
0025 and 0116: 27 matches, 0.01sec, #1
0010 and 0116: [16/31], H[7], 0.01sec
0017 and 0116: 18 matches, 0.01sec, #0
0011 and 0116: 22 matches, 0.01sec, #2
0025 and 0116: [14/27], H[10], 0.01sec
0018 and 0116: 23 matches, 0.01sec, #0
0012 and 0116: 28 matches, 0.01sec, #2
0026 and 0116: 21 matches, 0.01sec, #1
0019 and 0116: 20 matches, 0.01sec, #0
0027 and 0116: 19 matches, 0.01sec, #1
0020 and 0116: 17 matches, 0.01sec, #0
0012 and 0116: [14/28], H[5], 0.02sec
0028 and 0116: 24 matches, 0.01sec, #1
0021 and 0116: 21 matches, 0.01sec, #0
0029 and 0116: 20 matches, 0.01sec, #1
0013 and 0116: 18 matches, 0.01sec, #2
0022 and 0116: 20 matches, 0.01sec, #0
0030 and 0116: 26 matches, 0.01sec, #1
0034 and 0116: 20 matches, 0.01sec, #2
0023 and 0116: 21 matches, 0.01sec, #0
0035 and 0116: 22 matches, 0.01sec, #2
0030 and 0116: [12/26], H[8], 0.02sec
0044 and 0116: 17 matches, 0.01sec, #0
0036 and 0116: 23 matches, 0.00sec, #2
0031 and 0116: 27 matches, 0.01sec, #1
0045 and 0116: 21 matches, 0.01sec, #0
0037 and 0116: 19 matches, 0.01sec, #2
0046 and 0116: 24 matches, 0.01sec, #0
0038 and 0116: 16 matches, 0.01sec, #2
0047 and 0116: 18 matches, 0.01sec, #0
0031 and 0116: [14/27], H[5], 0.02sec
0039 and 0116: 17 matches, 0.01sec, #2
0048 and 0116: 20 matches, 0.01sec, #0
0040 and 0116: 25 matches, 0.01sec, #2
0032 and 0116: 20 matches, 0.01sec, #1
0049 and 0116: 21 matches, 0.01sec, #0
0033 and 0116: 22 matches, 0.01sec, #1
0050 and 0116: 22 matches, 0.01sec, #0
0054 and 0116: 23 matches, 0.01sec, #1
0040 and 0116: [11/25], H[6], 0.03sec
0051 and 0116: 24 matches, 0.01sec, #0
0055 and 0116: 26 matches, 0.00sec, #1
0041 and 0116: 13 matches, 0.01sec, #2
0052 and 0116: 25 matches, 0.01sec, #0
0042 and 0116: 21 matches, 0.00sec, #2
0055 and 0116: [15/26], H[8], 0.01sec
0043 and 0116: 20 matches, 0.00sec, #2
0052 and 0116: [15/25], H[6], 0.01sec
0056 and 0116: 24 matches, 0.01sec, #1
0064 and 0116: 30 matches, 0.01sec, #2
0057 and 0116: 31 matches, 0.01sec, #1
0053 and 0116: 20 matches, 0.01sec, #0
0064 and 0116: [15/30], H[6], 0.01sec
0074 and 0116: 32 matches, 0.01sec, #0
0065 and 0116: 23 matches, 0.01sec, #2
0066 and 0116: 28 matches, 0.00sec, #2
0057 and 0116: [14/31], H[6], 0.03sec
0058 and 0116: 28 matches, 0.01sec, #1
0066 and 0116: [16/28], H[7], 0.02sec
0074 and 0116: [13/32], H[5], 0.04sec
0067 and 0116: 21 matches, 0.01sec, #2
0068 and 0116: 28 matches, 0.01sec, #2
0075 and 0116: 36 matches, 0.01sec, #0
0058 and 0116: [12/28], H[5], 0.03sec
0059 and 0116: 23 matches, 0.01sec, #1
0060 and 0116: 24 matches, 0.00sec, #1
0068 and 0116: [14/28], H[7], 0.03sec
0061 and 0116: 27 matches, 0.00sec, #1
0075 and 0116: [18/36], H[7], 0.03sec
0069 and 0116: 26 matches, 0.01sec, #2
0076 and 0116: 30 matches, 0.01sec, #0
0061 and 0116: [13/27], H[6], 0.02sec
0069 and 0116: [16/26], H[7], 0.01sec
0076 and 0116: [16/30], H[7], 0.01sec
0062 and 0116: 28 matches, 0.01sec, #1
0070 and 0116: 30 matches, 0.01sec, #2
0077 and 0116: 32 matches, 0.01sec, #0
0062 and 0116: [14/28], H[10], 0.01sec
0070 and 0116: [20/30], H[7], 0.01sec
0063 and 0116: 31 matches, 0.01sec, #1
0077 and 0116: [17/32], H[8], 0.02sec
0071 and 0116: 31 matches, 0.01sec, #2
0078 and 0116: 30 matches, 0.00sec, #0
0071 and 0116: [16/31], H[6], 0.01sec
0072 and 0116: 28 matches, 0.01sec, #2
0078 and 0116: [16/30], H[8], 0.02sec
0079 and 0116: 31 matches, 0.01sec, #0
0072 and 0116: [17/28], H[7], 0.01sec
0063 and 0116: [14/31], H[6], 0.06sec
0073 and 0116: 40 matches, 0.01sec, #2
0079 and 0116: [17/31], H[8], 0.02sec
0084 and 0116: 30 matches, 0.01sec, #1
0080 and 0116: 29 matches, 0.01sec, #0
0073 and 0116: [19/40], H[9], 0.02sec
0084 and 0116: [17/30], H[5], 0.01sec
0094 and 0116: 55 matches, 0.01sec, #2
0080 and 0116: [15/29], H[5], 0.02sec
0085 and 0116: 36 matches, 0.01sec, #1
0094 and 0116: [32/55], H[11], 0.01sec
0081 and 0116: 35 matches, 0.01sec, #0
0085 and 0116: [21/36], H[8], 0.01sec
0095 and 0116: 56 matches, 0.00sec, #2
0086 and 0116: 32 matches, 0.01sec, #1
0081 and 0116: [16/35], H[5], 0.02sec
0086 and 0116: [21/32], H[10], 0.01sec
0095 and 0116: [33/56], H[12], 0.01sec
0082 and 0116: 37 matches, 0.01sec, #0
0087 and 0116: 42 matches, 0.01sec, #1
0096 and 0116: 58 matches, 0.01sec, #2
0082 and 0116: [22/37], H[8], 0.02sec
0096 and 0116: [35/58], H[11], 0.01sec
0083 and 0116: 38 matches, 0.01sec, #0
0087 and 0116: [22/42], H[8], 0.03sec
0097 and 0116: 68 matches, 0.01sec, #2
0088 and 0116: 40 matches, 0.01sec, #1
0083 and 0116: [21/38], H[5], 0.02sec
0097 and 0116: [37/68], H[16], 0.02sec
0104 and 0116: 86 matches, 0.01sec, #0
0088 and 0116: [20/40], H[10], 0.01sec
0098 and 0116: 72 matches, 0.01sec, #2
0104 and 0116: [55/86], H[19], 0.01sec
0089 and 0116: 42 matches, 0.01sec, #1
0098 and 0116: [40/72], H[16], 0.01sec
0089 and 0116: [25/42], H[10], 0.01sec
0105 and 0116: 89 matches, 0.01sec, #0
0099 and 0116: 71 matches, 0.01sec, #2
0090 and 0116: 44 matches, 0.01sec, #1
0105 and 0116: [58/89], H[19], 0.01sec
0099 and 0116: [40/71], H[16], 0.01sec
0090 and 0116: [26/44], H[11], 0.01sec
0106 and 0116: 79 matches, 0.01sec, #0
0100 and 0116: 82 matches, 0.01sec, #2
0106 and 0116: [50/79], H[20], 0.01sec
0091 and 0116: 39 matches, 0.01sec, #1
0100 and 0116: [51/82], H[20], 0.01sec
0107 and 0116: 70 matches, 0.01sec, #0
0101 and 0116: 73 matches, 0.01sec, #2
0107 and 0116: [49/70], H[23], 0.01sec
0091 and 0116: [19/39], H[7], 0.03sec
0101 and 0116: [50/73], H[19], 0.01sec
0108 and 0116: 92 matches, 0.01sec, #0
0092 and 0116: 46 matches, 0.01sec, #1
0108 and 0116: [53/92], H[18], 0.01sec
0102 and 0116: 75 matches, 0.01sec, #2
0109 and 0116: 94 matches, 0.01sec, #0
0092 and 0116: [26/46], H[8], 0.03sec
0109 and 0116: [64/94], H[20], 0.01sec
0102 and 0116: [45/75], H[14], 0.01sec
0093 and 0116: 56 matches, 0.01sec, #1
0103 and 0116: 73 matches, 0.01sec, #2
0093 and 0116: [30/56], H[7], 0.01sec
0110 and 0116: 109 matches, 0.03sec, #0
0103 and 0116: [49/73], H[18], 0.01sec
0114 and 0116: 152 matches, 0.01sec, #1
0110 and 0116: [75/109], H[49], 0.00sec
0008 and 0117: 19 matches, 0.00sec, #2
0114 and 0116: [130/152], H[93], 0.00sec
0111 and 0116: 113 matches, 0.01sec, #0
0009 and 0117: 18 matches, 0.00sec, #2
0115 and 0116: 184 matches, 0.01sec, #1
0111 and 0116: [86/113], H[26], 0.01sec
0010 and 0117: 25 matches, 0.00sec, #2
0115 and 0116: [177/184], H[132], 0.00sec
0112 and 0116: 121 matches, 0.01sec, #0
0000 and 0117: 17 matches, 0.00sec, #1
0010 and 0117: [13/25], H[8], 0.01sec
0112 and 0116: [83/121], H[58], 0.00sec
0001 and 0117: 14 matches, 0.00sec, #1
0011 and 0117: 19 matches, 0.00sec, #2
0113 and 0116: 133 matches, 0.01sec, #0
0002 and 0117: 19 matches, 0.00sec, #1
0012 and 0117: 29 matches, 0.00sec, #2
0113 and 0116: [107/133], H[66], 0.00sec
0003 and 0117: 18 matches, 0.00sec, #1
0004 and 0117: 20 matches, 0.00sec, #1
0018 and 0117: 19 matches, 0.01sec, #0
0005 and 0117: 14 matches, 0.01sec, #1
0012 and 0117: [15/29], H[5], 0.02sec
0019 and 0117: 19 matches, 0.01sec, #0
0006 and 0117: 23 matches, 0.01sec, #1
0020 and 0117: 17 matches, 0.01sec, #0
0007 and 0117: 18 matches, 0.01sec, #1
0013 and 0117: 14 matches, 0.02sec, #2
0021 and 0117: 15 matches, 0.01sec, #0
0028 and 0117: 24 matches, 0.01sec, #1
0014 and 0117: 22 matches, 0.01sec, #2
0029 and 0117: 20 matches, 0.01sec, #1
0022 and 0117: 18 matches, 0.01sec, #0
0015 and 0117: 17 matches, 0.01sec, #2
0030 and 0117: 21 matches, 0.01sec, #1
0023 and 0117: 20 matches, 0.01sec, #0
0016 and 0117: 23 matches, 0.01sec, #2
0031 and 0117: 21 matches, 0.01sec, #1
0024 and 0117: 25 matches, 0.01sec, #0
0017 and 0117: 20 matches, 0.01sec, #2
0032 and 0117: 12 matches, 0.01sec, #1
0038 and 0117: 19 matches, 0.01sec, #2
0024 and 0117: [14/25], H[8], 0.01sec
0033 and 0117: 16 matches, 0.01sec, #1
0039 and 0117: 17 matches, 0.00sec, #2
0034 and 0117: 19 matches, 0.00sec, #1
0040 and 0117: 17 matches, 0.01sec, #2
0025 and 0117: 24 matches, 0.01sec, #0
0035 and 0117: 16 matches, 0.01sec, #1
0041 and 0117: 13 matches, 0.01sec, #2
0026 and 0117: 24 matches, 0.01sec, #0
0036 and 0117: 16 matches, 0.01sec, #1
0042 and 0117: 18 matches, 0.01sec, #2
0027 and 0117: 18 matches, 0.01sec, #0
0037 and 0117: 17 matches, 0.01sec, #1
0043 and 0117: 22 matches, 0.01sec, #2
0048 and 0117: 21 matches, 0.01sec, #0
0058 and 0117: 24 matches, 0.01sec, #1
0044 and 0117: 15 matches, 0.01sec, #2
0049 and 0117: 18 matches, 0.01sec, #0
0059 and 0117: 17 matches, 0.01sec, #1
0045 and 0117: 19 matches, 0.01sec, #2
0050 and 0117: 23 matches, 0.01sec, #0
0060 and 0117: 21 matches, 0.01sec, #1
0046 and 0117: 24 matches, 0.01sec, #2
0051 and 0117: 28 matches, 0.01sec, #0
0061 and 0117: 27 matches, 0.01sec, #1
0051 and 0117: [16/28], H[9], 0.01sec
0047 and 0117: 16 matches, 0.01sec, #2
0068 and 0117: 20 matches, 0.00sec, #2
0052 and 0117: 25 matches, 0.01sec, #0
